Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,1,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,2,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,6,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,6,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,8,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,9,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,10,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,10,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,11,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,12,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,13,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,1,13,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,2,4,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,2,9,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,2,15,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,2,16,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,0,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,0,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,1,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,1,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,4,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,5,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,6,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,6,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,7,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,..,3,11,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,2,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,3,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,3,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,4,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,5,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,6,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,7,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,8,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,9,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,9,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,10,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,12,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,15,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,1,15,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,2,1,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,2,1,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,2,5,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,2,5,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,2,7,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,2,7,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,3,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,4,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,5,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,5,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,6,1
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,6,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,7,2
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,..,3,12,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,11,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,13,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,14,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,14,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,16,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,1,18,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,2,12,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,..,3,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,0,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,1,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,1,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,5,1,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,6,1,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,5,1,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,11,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,11,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,12,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,12,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,13,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,15,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,1,17,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,2,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,5,3,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,11,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,13,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,..,3,13,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,0,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,1,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,1,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,7,1,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,11,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,11,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,13,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,13,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,14,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,1,16,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,1,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,2,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,1,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,1,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,11,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,..,3,11,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,0,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,1,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,12,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,13,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,1,14,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,2,1,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,2,1,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,2,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,2,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,2,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,2,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,1,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,..,3,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,0,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,12,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,13,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,13,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,1,14,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,1,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,8,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,13,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,13,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,2,15,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,0,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,2,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,4,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,6,3,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,6,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,7,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,7,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,..,3,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,5,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,5,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,6,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,9,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,9,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,11,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,14,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,1,14,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,2,0,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,2,2,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,2,8,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,2,10,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,2,10,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,3,3,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,3,3,2
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,3,4,1
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,..,3,4,2
